Unnamed: 0;lat;long;bm_dens;bm_size;bm_dead
34936;56.95263798;8.952509573;0;0;0
34937;56.952629;8.952509573;0;0;0
34938;56.95262002;8.952509573;0;0;0
34939;56.95261105;8.952509573;0;0;0
34940;56.95260207;8.952509573;0;0;0
34941;56.9525931;8.952509573;0;0;0
34942;56.95258412;8.952509573;0;0;0
34943;56.95257515;8.952509573;0;0;0
34944;56.95256617;8.952509573;0;0;0
34945;56.95255719;8.952509573;0;0;0
34946;56.95254822;8.952509573;0;0;0
34947;56.95253924;8.952509573;0;0;0
34948;56.95253027;8.952509573;0;0;0
34949;56.95252129;8.952509573;0;0;0
34950;56.95251232;8.952509573;0;0;0
34951;56.95250334;8.952509573;0;0;0
34952;56.95249436;8.952509573;0;0;0
34953;56.95248539;8.952509573;0;0;0
34954;56.95247641;8.952509573;0;0;0
34955;56.95246744;8.952509573;0;0;0
34956;56.95245846;8.952509573;0;0;0
34957;56.95244949;8.952509573;0;0;0
34958;56.95244051;8.952509573;0;0;0
34959;56.95243153;8.952509573;0;0;0
34960;56.95242256;8.952509573;0;0;0
34961;56.95241358;8.952509573;0;0;0
34962;56.95240461;8.952509573;0;0;0
34963;56.95239563;8.952509573;0;0;0
34964;56.95238666;8.952509573;0;0;0
34965;56.95237768;8.952509573;0;0;0
34966;56.9523687;8.952509573;0;0;0
34967;56.95235973;8.952509573;0;0;0
34968;56.95235075;8.952509573;0;0;0
34969;56.95234178;8.952509573;0;0;0
34970;56.9523328;8.952509573;0;0;0
34971;56.95232383;8.952509573;0;0;0
34972;56.95231485;8.952509573;0;0;0
34973;56.95230587;8.952509573;0;0;0
34974;56.9522969;8.952509573;0;0;0
34975;56.95228792;8.952509573;0;0;0
34976;56.95227895;8.952509573;0;0;0
34977;56.95226997;8.952509573;0;0;0
34978;56.952261;8.952509573;0;0;0
34979;56.95225202;8.952509573;0;0;0
34980;56.95224304;8.952509573;0;0;0
34981;56.95223407;8.952509573;0;0;0
34982;56.95222509;8.952509573;0;0;0
34983;56.95221612;8.952509573;0;0;0
34984;56.95220714;8.952509573;0;0;0
34985;56.95219817;8.952509573;0;0;0
34986;56.95218919;8.952509573;0;0;0
34987;56.95218021;8.952509573;0;0;0
34988;56.95217124;8.952509573;0;0;0
34989;56.95216226;8.952509573;0;0;0
34990;56.95215329;8.952509573;0;0;0
34991;56.95214431;8.952509573;0;0;0
34992;56.95213534;8.952509573;0;0;0
34993;56.95212636;8.952509573;0;0;0
34994;56.95211739;8.952509573;0;0;0
34995;56.95210841;8.952509573;0;0;0
34996;56.95209943;8.952509573;0;0;0
34997;56.95209046;8.952509573;0;0;0
34998;56.95208148;8.952509573;0;0;0
34999;56.95207251;8.952509573;0;0;0
35000;56.95206353;8.952509573;0;0;0
35001;56.95205456;8.952509573;0;0;0
35002;56.95204558;8.952509573;0;0;0
35003;56.9520366;8.952509573;0;0;0
35004;56.95202763;8.952509573;0;0;0
35005;56.95201865;8.952509573;0;0;0
35006;56.95200968;8.952509573;0;0;0
35007;56.9520007;8.952509573;0;0;0
35008;56.95199173;8.952509573;0;0;0
35009;56.95198275;8.952509573;0;0;0
35010;56.95197377;8.952509573;0;0;0
35011;56.9519648;8.952509573;0;0;0
35012;56.95195582;8.952509573;0;0;0
35013;56.95194685;8.952509573;0;0;0
35014;56.95193787;8.952509573;0;0;0
35015;56.9519289;8.952509573;0;0;0
35016;56.95191992;8.952509573;0;0;0
35017;56.95191094;8.952509573;0;0;0
35018;56.95190197;8.952509573;0;0;0
35019;56.95189299;8.952509573;0;0;0
35020;56.95188402;8.952509573;0;0;0
35021;56.95187504;8.952509573;0;0;0
35022;56.95186607;8.952509573;0;0;0
35023;56.95185709;8.952509573;0;0;0
35024;56.95184811;8.952509573;0;0;0
35025;56.95183914;8.952509573;0;0;0
35026;56.95183016;8.952509573;0;0;0
35027;56.95182119;8.952509573;0;0;0
35028;56.95181221;8.952509573;0;0;0
35029;56.95180324;8.952509573;0;0;0
35030;56.95179426;8.952509573;0;0;0
35031;56.95178528;8.952509573;0;0;0
35032;56.95177631;8.952509573;0;0;0
35033;56.95176733;8.952509573;0;0;0
35034;56.95175836;8.952509573;0;0;0
35035;56.95174938;8.952509573;0;0;0
35036;56.95174041;8.952509573;0;0;0
35037;56.95173143;8.952509573;0;0;0
35038;56.95172245;8.952509573;0;0;0
35039;56.95171348;8.952509573;0;0;0
35040;56.9517045;8.952509573;0;0;0
35041;56.95169553;8.952509573;0;0;0
35042;56.95168655;8.952509573;0;0;0
35043;56.95167758;8.952509573;0;0;0
35044;56.9516686;8.952509573;0;0;0
35045;56.95165962;8.952509573;0;0;0
35046;56.95165065;8.952509573;0;0;0
35047;56.95164167;8.952509573;0;0;0
35048;56.9516327;8.952509573;0;0;0
35049;56.95162372;8.952509573;0;0;0
35050;56.95161475;8.952509573;0;0;0
35051;56.95160577;8.952509573;0;0;0
35052;56.95159679;8.952509573;0;0;0
35053;56.95158782;8.952509573;0;0;0
35054;56.95157884;8.952509573;0;0;0
35055;56.95156987;8.952509573;0;0;0
35056;56.95156089;8.952509573;0;0;0
35057;56.95155192;8.952509573;0;0;0
35058;56.95154294;8.952509573;0;0;0
35059;56.95153397;8.952509573;0;0;0
35060;56.95152499;8.952509573;0;0;0
35061;56.95151601;8.952509573;0;0;0
35062;56.95150704;8.952509573;0;0;0
35063;56.95149806;8.952509573;0;0;0
35064;56.95148909;8.952509573;0;0;0
35065;56.95148011;8.952509573;0;0;0
35066;56.95147114;8.952509573;0;0;0
35067;56.95146216;8.952509573;0;0;0
35068;56.95145318;8.952509573;0;0;0
35069;56.95144421;8.952509573;0;0;0
35070;56.95143523;8.952509573;0;0;0
35071;56.95142626;8.952509573;0;0;0
35072;56.95141728;8.952509573;0;0;0
35073;56.95140831;8.952509573;0;0;0
35074;56.95139933;8.952509573;0;0;0
35075;56.95139035;8.952509573;0;0;0
35076;56.95138138;8.952509573;0;0;0
35077;56.9513724;8.952509573;0;0;0
35078;56.95136343;8.952509573;0;0;0
35079;56.95135445;8.952509573;0;0;0
35080;56.95134548;8.952509573;0;0;0
35081;56.9513365;8.952509573;0;0;0
35082;56.95132752;8.952509573;0;0;0
35083;56.95131855;8.952509573;0;0;0
35084;56.95130957;8.952509573;0;0;0
35085;56.9513006;8.952509573;0;0;0
35086;56.95129162;8.952509573;0;0;0
35087;56.95128265;8.952509573;0;0;0
35088;56.95127367;8.952509573;0;0;0
35089;56.95126469;8.952509573;0;0;0
35090;56.95125572;8.952509573;0;0;0
35091;56.95124674;8.952509573;0;0;0
35092;56.95123777;8.952509573;0;0;0
35093;56.95122879;8.952509573;0;0;0
35094;56.95121982;8.952509573;0;0;0
35095;56.95121084;8.952509573;0;0;0
35096;56.95120186;8.952509573;0;0;0
35097;56.95119289;8.952509573;0;0;0
35098;56.95118391;8.952509573;0;0;0
35099;56.95117494;8.952509573;0;0;0
35100;56.95116596;8.952509573;0;0;0
35101;56.95115699;8.952509573;0;0;0
35102;56.95114801;8.952509573;0;0;0
35103;56.95113903;8.952509573;0;0;0
35104;56.95113006;8.952509573;0;0;0
35105;56.95112108;8.952509573;0;0;0
35106;56.95111211;8.952509573;0;0;0
35107;56.95110313;8.952509573;0;0;0
35108;56.95109416;8.952509573;0;0;0
35109;56.95108518;8.952509573;0;0;0
35110;56.9510762;8.952509573;0;0;0
35111;56.95106723;8.952509573;0;0;0
35112;56.95105825;8.952509573;0;0;0
35113;56.95104928;8.952509573;0;0;0
35114;56.9510403;8.952509573;0;0;0
35115;56.95103133;8.952509573;0;0;0
35116;56.95102235;8.952509573;0;0;0
35117;56.95101337;8.952509573;0;0;0
35118;56.9510044;8.952509573;0;0;0
35119;56.95099542;8.952509573;0;0;0
35120;56.95098645;8.952509573;0;0;0
35121;56.95097747;8.952509573;0;0;0
35122;56.9509685;8.952509573;0;0;0
35123;56.95095952;8.952509573;0;0;0
35124;56.95095054;8.952509573;0;0;0
35125;56.95094157;8.952509573;0;0;0
35126;56.95093259;8.952509573;0;0;0
35127;56.95092362;8.952509573;0;0;0
35128;56.95091464;8.952509573;0;0;0
35129;56.95090567;8.952509573;0;0;0
35130;56.95089669;8.952509573;0;0;0
35131;56.95088772;8.952509573;0;0;0
35132;56.95087874;8.952509573;0;0;0
35133;56.95086976;8.952509573;0;0;0
35134;56.95086079;8.952509573;0;0;0
35135;56.95085181;8.952509573;0;0;0
35136;56.95084284;8.952509573;0;0;0
35137;56.95083386;8.952509573;0;0;0
35138;56.95082489;8.952509573;0;0;0
35139;56.95081591;8.952509573;0;0;0
35140;56.95080693;8.952509573;0;0;0
35141;56.95079796;8.952509573;0;0;0
35142;56.95078898;8.952509573;0;0;0
35143;56.95078001;8.952509573;0;0;0
35144;56.95077103;8.952509573;0;0;0
35145;56.95076206;8.952509573;0;0;0
35146;56.95075308;8.952509573;0;0;0
35147;56.9507441;8.952509573;0;0;0
35148;56.95073513;8.952509573;0;0;0
35149;56.95072615;8.952509573;0;0;0
35150;56.95071718;8.952509573;0;0;0
35151;56.9507082;8.952509573;0;0;0
35152;56.95069923;8.952509573;0;0;0
35153;56.95069025;8.952509573;0;0;0
35154;56.95068127;8.952509573;0;0;0
35155;56.9506723;8.952509573;0;0;0
35156;56.95066332;8.952509573;20;20;20
35157;56.95065435;8.952509573;20;20;20
35158;56.95064537;8.952509573;20;20;20
35159;56.9506364;8.952509573;20;20;20
35160;56.95062742;8.952509573;20;20;20
35161;56.95061844;8.952509573;20;20;20
35162;56.95060947;8.952509573;20;20;20
35163;56.95060049;8.952509573;20;20;20
35164;56.95059152;8.952509573;20;20;20
35165;56.95058254;8.952509573;20;20;20
35166;56.95057357;8.952509573;20;20;20
35167;56.95056459;8.952509573;20;20;20
35168;56.95055561;8.952509573;20;20;20
35169;56.95054664;8.952509573;20;20;20
35170;56.95053766;8.952509573;20;20;20
35171;56.95052869;8.952509573;20;20;20
35172;56.95051971;8.952509573;20;20;20
35173;56.95051074;8.952509573;20;20;20
35174;56.95050176;8.952509573;20;20;20
35175;56.95049278;8.952509573;20;20;20
35176;56.95048381;8.952509573;20;20;20
35177;56.95047483;8.952509573;20;20;20
35178;56.95046586;8.952509573;20;20;20
35179;56.95045688;8.952509573;20;20;20
35180;56.95044791;8.952509573;20;20;20
35181;56.95043893;8.952509573;20;20;20
35182;56.95042995;8.952509573;20;20;20
35183;56.95042098;8.952509573;20;20;20
35184;56.950412;8.952509573;20;20;20
35185;56.95040303;8.952509573;20;20;20
35186;56.95039405;8.952509573;20;20;20
35187;56.95038508;8.952509573;20;20;20
35188;56.9503761;8.952509573;20;20;20
35189;56.95036712;8.952509573;20;20;20
35190;56.95035815;8.952509573;20;20;20
35191;56.95034917;8.952509573;20;20;20
35192;56.9503402;8.952509573;20;20;20
35193;56.95033122;8.952509573;20;20;20
35194;56.95032225;8.952509573;20;20;20
35195;56.95031327;8.952509573;20;20;20
35196;56.95030429;8.952509573;20;20;20
35197;56.95029532;8.952509573;0;0;0
35198;56.95028634;8.952509573;0;0;0
35199;56.95027737;8.952509573;0;0;0
35200;56.95026839;8.952509573;0;0;0
35201;56.95025942;8.952509573;0;0;0
35202;56.95025044;8.952509573;0;0;0
35203;56.95024147;8.952509573;0;0;0
35204;56.95023249;8.952509573;0;0;0
35205;56.95022351;8.952509573;0;0;0
35206;56.95021454;8.952509573;0;0;0
35207;56.95020556;8.952509573;0;0;0
35208;56.95019659;8.952509573;0;0;0
35209;56.95018761;8.952509573;0;0;0
35210;56.95017864;8.952509573;0;0;0
35211;56.95016966;8.952509573;0;0;0
35212;56.95016068;8.952509573;0;0;0
35213;56.95015171;8.952509573;0;0;0
35214;56.95014273;8.952509573;0;0;0
35215;56.95013376;8.952509573;0;0;0
35216;56.95012478;8.952509573;0;0;0
35217;56.95011581;8.952509573;0;0;0
35218;56.95010683;8.952509573;0;0;0
35219;56.95009785;8.952509573;0;0;0
35220;56.95008888;8.952509573;0;0;0
35221;56.9500799;8.952509573;0;0;0
35222;56.95007093;8.952509573;0;0;0
35223;56.95006195;8.952509573;0;0;0
35224;56.95005298;8.952509573;0;0;0
35225;56.950044;8.952509573;0;0;0
35226;56.95003502;8.952509573;0;0;0
35227;56.95002605;8.952509573;0;0;0
35228;56.95001707;8.952509573;0;0;0
35229;56.9500081;8.952509573;0;0;0
35230;56.94999912;8.952509573;0;0;0
35231;56.94999015;8.952509573;0;0;0
35232;56.94998117;8.952509573;0;0;0
35233;56.94997219;8.952509573;0;0;0
35234;56.94996322;8.952509573;0;0;0
35235;56.94995424;8.952509573;0;0;0
35236;56.94994527;8.952509573;0;0;0
35237;56.94993629;8.952509573;0;0;0
35238;56.94992732;8.952509573;0;0;0
35239;56.94991834;8.952509573;0;0;0
35240;56.94990936;8.952509573;0;0;0
35241;56.94990039;8.952509573;0;0;0
35242;56.94989141;8.952509573;0;0;0
35243;56.94988244;8.952509573;0;0;0
35244;56.94987346;8.952509573;0;0;0
35245;56.94986449;8.952509573;0;0;0
35246;56.94985551;8.952509573;0;0;0
35247;56.94984653;8.952509573;0;0;0
35248;56.94983756;8.952509573;0;0;0
35249;56.94982858;8.952509573;0;0;0
35250;56.94981961;8.952509573;0;0;0
35251;56.94981063;8.952509573;0;0;0
35252;56.94980166;8.952509573;0;0;0
35253;56.94979268;8.952509573;0;0;0
35254;56.9497837;8.952509573;0;0;0
35255;56.94977473;8.952509573;0;0;0
35256;56.94976575;8.952509573;0;0;0
35257;56.94975678;8.952509573;0;0;0
35258;56.9497478;8.952509573;0;0;0
35259;56.94973883;8.952509573;0;0;0
35260;56.94972985;8.952509573;0;0;0
35261;56.94972087;8.952509573;0;0;0
35262;56.9497119;8.952509573;0;0;0
35263;56.94970292;8.952509573;0;0;0
35264;56.94969395;8.952509573;0;0;0
35265;56.94968497;8.952509573;0;0;0
35266;56.949676;8.952509573;0;0;0
35267;56.94966702;8.952509573;0;0;0
35268;56.94965805;8.952509573;0;0;0
35269;56.94964907;8.952509573;0;0;0
35270;56.94964009;8.952509573;0;0;0
35271;56.94963112;8.952509573;0;0;0
35272;56.94962214;8.952509573;0;0;0
35273;56.94961317;8.952509573;0;0;0
35274;56.94960419;8.952509573;0;0;0
35275;56.94959522;8.952509573;0;0;0
35276;56.94958624;8.952509573;0;0;0
35277;56.94957726;8.952509573;0;0;0
35278;56.94956829;8.952509573;0;0;0
35279;56.94955931;8.952509573;0;0;0
35280;56.94955034;8.952509573;0;0;0
35281;56.94954136;8.952509573;0;0;0
35282;56.94953239;8.952509573;0;0;0
35283;56.94952341;8.952509573;0;0;0
35284;56.94951443;8.952509573;0;0;0
35285;56.94950546;8.952509573;0;0;0
35286;56.94949648;8.952509573;0;0;0
35287;56.94948751;8.952509573;0;0;0
35288;56.94947853;8.952509573;0;0;0
35289;56.94946956;8.952509573;0;0;0
35290;56.94946058;8.952509573;0;0;0
35291;56.9494516;8.952509573;0;0;0
35292;56.94944263;8.952509573;0;0;0
35293;56.94943365;8.952509573;0;0;0
35294;56.94942468;8.952509573;0;0;0
35295;56.9494157;8.952509573;0;0;0
35296;56.94940673;8.952509573;0;0;0
35297;56.94939775;8.952509573;0;0;0
35298;56.94938877;8.952509573;0;0;0
35299;56.9493798;8.952509573;0;0;0
35300;56.94937082;8.952509573;0;0;0
35301;56.94936185;8.952509573;0;0;0
35302;56.94935287;8.952509573;0;0;0
35303;56.9493439;8.952509573;0;0;0
35304;56.94933492;8.952509573;0;0;0
35305;56.94932594;8.952509573;0;0;0
35306;56.94931697;8.952509573;0;0;0
35307;56.94930799;8.952509573;0;0;0
35308;56.94929902;8.952509573;0;0;0
35309;56.94929004;8.952509573;0;0;0
35310;56.94928107;8.952509573;0;0;0
35311;56.94927209;8.952509573;0;0;0
35312;56.94926311;8.952509573;0;0;0
35313;56.94925414;8.952509573;0;0;0
35314;56.94924516;8.952509573;0;0;0
35315;56.94923619;8.952509573;0;0;0
35316;56.94922721;8.952509573;0;0;0
35317;56.94921824;8.952509573;0;0;0
35318;56.94920926;8.952509573;0;0;0
35319;56.94920028;8.952509573;0;0;0
35320;56.94919131;8.952509573;0;0;0
35321;56.94918233;8.952509573;0;0;0
35322;56.94917336;8.952509573;0;0;0
35323;56.94916438;8.952509573;0;0;0
35324;56.94915541;8.952509573;0;0;0
35325;56.94914643;8.952509573;0;0;0
35326;56.94913745;8.952509573;0;0;0
35327;56.94912848;8.952509573;0;0;0
35328;56.9491195;8.952509573;0;0;0
35329;56.94911053;8.952509573;0;0;0
35330;56.94910155;8.952509573;0;0;0
35331;56.94909258;8.952509573;0;0;0
35332;56.9490836;8.952509573;0;0;0
35333;56.94907462;8.952509573;0;0;0
35334;56.94906565;8.952509573;0;0;0
35335;56.94905667;8.952509573;0;0;0
35336;56.9490477;8.952509573;0;0;0
35337;56.94903872;8.952509573;0;0;0
35338;56.94902975;8.952509573;0;0;0
35339;56.94902077;8.952509573;0;0;0
35340;56.9490118;8.952509573;0;0;0
35341;56.94900282;8.952509573;0;0;0
35342;56.94899384;8.952509573;0;0;0
35343;56.94898487;8.952509573;0;0;0
35344;56.94897589;8.952509573;0;0;0
35345;56.94896692;8.952509573;0;0;0
35346;56.94895794;8.952509573;0;0;0
35347;56.94894897;8.952509573;0;0;0
35348;56.94893999;8.952509573;0;0;0
35349;56.94893101;8.952509573;0;0;0
35350;56.94892204;8.952509573;0;0;0
35351;56.94891306;8.952509573;0;0;0
35352;56.94890409;8.952509573;0;0;0
35353;56.94889511;8.952509573;0;0;0
35354;56.94888614;8.952509573;0;0;0
35355;56.94887716;8.952509573;0;0;0
35356;56.94886818;8.952509573;0;0;0
35357;56.94885921;8.952509573;0;0;0
35358;56.94885023;8.952509573;0;0;0
35359;56.94884126;8.952509573;0;0;0
35360;56.94883228;8.952509573;0;0;0
35361;56.94882331;8.952509573;0;0;0
35362;56.94881433;8.952509573;0;0;0
35363;56.94880535;8.952509573;0;0;0
35364;56.94879638;8.952509573;0;0;0
35365;56.9487874;8.952509573;0;0;0
35366;56.94877843;8.952509573;0;0;0
35367;56.94876945;8.952509573;0;0;0
35368;56.94876048;8.952509573;0;0;0
35369;56.9487515;8.952509573;0;0;0
35370;56.94874252;8.952509573;0;0;0
35371;56.94873355;8.952509573;0;0;0
35372;56.94872457;8.952509573;0;0;0
35373;56.9487156;8.952509573;0;0;0
35374;56.94870662;8.952509573;0;0;0
35375;56.94869765;8.952509573;0;0;0
35376;56.94868867;8.952509573;0;0;0
35377;56.94867969;8.952509573;0;0;0
35378;56.94867072;8.952509573;0;0;0
35379;56.94866174;8.952509573;0;0;0
35380;56.94865277;8.952509573;0;0;0
35381;56.94864379;8.952509573;0;0;0
35382;56.94863482;8.952509573;0;0;0
35383;56.94862584;8.952509573;0;0;0
35384;56.94861686;8.952509573;0;0;0
35385;56.94860789;8.952509573;0;0;0
35386;56.94859891;8.952509573;0;0;0
35387;56.94858994;8.952509573;0;0;0
35388;56.94858096;8.952509573;0;0;0
35389;56.94857199;8.952509573;0;0;0
35390;56.94856301;8.952509573;0;0;0
35391;56.94855403;8.952509573;0;0;0
35392;56.94854506;8.952509573;0;0;0
35393;56.94853608;8.952509573;0;0;0
35394;56.94852711;8.952509573;0;0;0
35395;56.94851813;8.952509573;0;0;0
35396;56.94850916;8.952509573;0;0;0
35397;56.94850018;8.952509573;0;0;0
35398;56.9484912;8.952509573;0;0;0
35399;56.94848223;8.952509573;0;0;0
35400;56.94847325;8.952509573;0;0;0
35401;56.94846428;8.952509573;0;0;0
35402;56.9484553;8.952509573;0;0;0
35403;56.94844633;8.952509573;0;0;0
35404;56.94843735;8.952509573;0;0;0
35405;56.94842837;8.952509573;0;0;0
35406;56.9484194;8.952509573;0;0;0
35407;56.94841042;8.952509573;0;0;0
35408;56.94840145;8.952509573;0;0;0
35409;56.94839247;8.952509573;0;0;0
35410;56.9483835;8.952509573;0;0;0
35411;56.94837452;8.952509573;0;0;0
35412;56.94836555;8.952509573;0;0;0
35413;56.94835657;8.952509573;0;0;0
35414;56.94834759;8.952509573;0;0;0
35415;56.94833862;8.952509573;0;0;0
35416;56.94832964;8.952509573;0;0;0
35417;56.94832067;8.952509573;0;0;0
35418;56.94831169;8.952509573;0;0;0
35419;56.94830272;8.952509573;0;0;0
35420;56.94829374;8.952509573;0;0;0
35421;56.94828476;8.952509573;0;0;0
35422;56.94827579;8.952509573;0;0;0
35423;56.94826681;8.952509573;0;0;0
35424;56.94825784;8.952509573;0;0;0
35425;56.94824886;8.952509573;0;0;0
35426;56.94823989;8.952509573;0;0;0
35427;56.94823091;8.952509573;0;0;0
35428;56.94822193;8.952509573;0;0;0
35429;56.94821296;8.952509573;0;0;0
35430;56.94820398;8.952509573;0;0;0
35431;56.94819501;8.952509573;0;0;0
35432;56.94818603;8.952509573;0;0;0
35433;56.94817706;8.952509573;0;0;0
35434;56.94816808;8.952509573;0;0;0
35435;56.9481591;8.952509573;0;0;0
35436;56.94815013;8.952509573;0;0;0
35437;56.94814115;8.952509573;0;0;0
35438;56.94813218;8.952509573;0;0;0
35439;56.9481232;8.952509573;0;0;0
35440;56.94811423;8.952509573;0;0;0
35441;56.94810525;8.952509573;0;0;0
35442;56.94809627;8.952509573;0;0;0
35443;56.9480873;8.952509573;0;0;0
35444;56.94807832;8.952509573;0;0;0
35445;56.94806935;8.952509573;0;0;0
35446;56.94806037;8.952509573;0;0;0
35447;56.9480514;8.952509573;0;0;0
35448;56.94804242;8.952509573;0;0;0
35449;56.94803344;8.952509573;0;0;0
35450;56.94802447;8.952509573;0;0;0
35451;56.94801549;8.952509573;0;0;0
35452;56.94800652;8.952509573;0;0;0
35453;56.94799754;8.952509573;0;0;0
35454;56.94798857;8.952509573;0;0;0
35455;56.94797959;8.952509573;0;0;0
35456;56.94797061;8.952509573;0;0;0
35457;56.94796164;8.952509573;0;0;0
35458;56.94795266;8.952509573;0;0;0
35459;56.94794369;8.952509573;0;0;0
35460;56.94793471;8.952509573;0;0;0
35461;56.94792574;8.952509573;0;0;0
35462;56.94791676;8.952509573;0;0;0
35463;56.94790778;8.952509573;0;0;0
35464;56.94789881;8.952509573;0;0;0
35465;56.94788983;8.952509573;0;0;0
35466;56.94788086;8.952509573;0;0;0
35467;56.94787188;8.952509573;0;0;0
35468;56.94786291;8.952509573;0;0;0
35469;56.94785393;8.952509573;0;0;0
35470;56.94784495;8.952509573;0;0;0
35471;56.94783598;8.952509573;0;0;0
35472;56.947827;8.952509573;0;0;0
35473;56.94781803;8.952509573;0;0;0
35474;56.94780905;8.952509573;0;0;0
35475;56.94780008;8.952509573;0;0;0
35476;56.9477911;8.952509573;0;0;0
35477;56.94778213;8.952509573;0;0;0
35478;56.94777315;8.952509573;0;0;0
35479;56.94776417;8.952509573;0;0;0
35480;56.9477552;8.952509573;0;0;0
35481;56.94774622;8.952509573;0;0;0
35482;56.94773725;8.952509573;0;0;0
35483;56.94772827;8.952509573;0;0;0
35484;56.9477193;8.952509573;0;0;0
35485;56.94771032;8.952509573;0;0;0
35486;56.94770134;8.952509573;0;0;0
35487;56.94769237;8.952509573;0;0;0
35488;56.94768339;8.952509573;0;0;0
35489;56.94767442;8.952509573;0;0;0
35490;56.94766544;8.952509573;0;0;0
35491;56.94765647;8.952509573;0;0;0
35492;56.94764749;8.952509573;0;0;0
35493;56.94763851;8.952509573;0;0;0
35494;56.94762954;8.952509573;0;0;0
35495;56.94762056;8.952509573;0;0;0
35496;56.94761159;8.952509573;0;0;0
35497;56.94760261;8.952509573;0;0;0
35498;56.94759364;8.952509573;0;0;0
35499;56.94758466;8.952509573;0;0;0
35500;56.94757568;8.952509573;0;0;0
35501;56.94756671;8.952509573;0;0;0
35502;56.94755773;8.952509573;0;0;0
35503;56.94754876;8.952509573;0;0;0
35504;56.94753978;8.952509573;0;0;0
35505;56.94753081;8.952509573;0;0;0
35506;56.94752183;8.952509573;0;0;0
35507;56.94751285;8.952509573;0;0;0
35508;56.94750388;8.952509573;0;0;0
35509;56.9474949;8.952509573;0;0;0
35510;56.94748593;8.952509573;0;0;0
35511;56.94747695;8.952509573;0;0;0
35512;56.94746798;8.952509573;0;0;0
35513;56.947459;8.952509573;0;0;0
35514;56.94745002;8.952509573;0;0;0
35515;56.94744105;8.952509573;0;0;0
35516;56.94743207;8.952509573;0;0;0
35517;56.9474231;8.952509573;0;0;0
35518;56.94741412;8.952509573;0;0;0
35519;56.94740515;8.952509573;0;0;0
35520;56.94739617;8.952509573;0;0;0
35521;56.94738719;8.952509573;0;0;0
35522;56.94737822;8.952509573;0;0;0
35523;56.94736924;8.952509573;0;0;0
35524;56.94736027;8.952509573;0;0;0
35525;56.94735129;8.952509573;0;0;0
35526;56.94734232;8.952509573;0;0;0
35527;56.94733334;8.952509573;0;0;0
35528;56.94732436;8.952509573;0;0;0
35529;56.94731539;8.952509573;0;0;0
35530;56.94730641;8.952509573;0;0;0
35531;56.94729744;8.952509573;0;0;0
35532;56.94728846;8.952509573;0;0;0
35533;56.94727949;8.952509573;0;0;0
35534;56.94727051;8.952509573;0;0;0
35535;56.94726153;8.952509573;0;0;0
35536;56.94725256;8.952509573;0;0;0
35537;56.94724358;8.952509573;0;0;0
35538;56.94723461;8.952509573;0;0;0
35539;56.94722563;8.952509573;0;0;0
35540;56.94721666;8.952509573;0;0;0
35541;56.94720768;8.952509573;0;0;0
35542;56.9471987;8.952509573;0;0;0
35543;56.94718973;8.952509573;0;0;0
35544;56.94718075;8.952509573;0;0;0
35545;56.94717178;8.952509573;0;0;0
35546;56.9471628;8.952509573;0;0;0
35547;56.94715383;8.952509573;0;0;0
35548;56.94714485;8.952509573;0;0;0
35549;56.94713588;8.952509573;0;0;0
35550;56.9471269;8.952509573;0;0;0
35551;56.94711792;8.952509573;0;0;0
35552;56.94710895;8.952509573;0;0;0
35553;56.94709997;8.952509573;0;0;0
35554;56.947091;8.952509573;0;0;0
35555;56.94708202;8.952509573;0;0;0
35556;56.94707305;8.952509573;0;0;0
35557;56.94706407;8.952509573;0;0;0
35558;56.94705509;8.952509573;0;0;0
35559;56.94704612;8.952509573;0;0;0
35560;56.94703714;8.952509573;0;0;0
35561;56.94702817;8.952509573;0;0;0
35562;56.94701919;8.952509573;0;0;0
35563;56.94701022;8.952509573;0;0;0
35564;56.94700124;8.952509573;0;0;0
35565;56.94699226;8.952509573;0;0;0
35566;56.94698329;8.952509573;0;0;0
35567;56.94697431;8.952509573;0;0;0
35568;56.94696534;8.952509573;0;0;0
35569;56.94695636;8.952509573;0;0;0
35570;56.94694739;8.952509573;0;0;0
35571;56.94693841;8.952509573;0;0;0
35572;56.94692943;8.952509573;0;0;0
35573;56.94692046;8.952509573;0;0;0
35574;56.94691148;8.952509573;0;0;0
35575;56.94690251;8.952509573;0;0;0
35576;56.94689353;8.952509573;0;0;0
35577;56.94688456;8.952509573;0;0;0
35578;56.94687558;8.952509573;0;0;0
35579;56.9468666;8.952509573;0;0;0
35580;56.94685763;8.952509573;0;0;0
35581;56.94684865;8.952509573;0;0;0
35582;56.94683968;8.952509573;0;0;0
35583;56.9468307;8.952509573;0;0;0
35584;56.94682173;8.952509573;0;0;0
35585;56.94681275;8.952509573;0;0;0
35586;56.94680377;8.952509573;0;0;0
35587;56.9467948;8.952509573;0;0;0
35588;56.94678582;8.952509573;0;0;0
35589;56.94677685;8.952509573;0;0;0
35590;56.94676787;8.952509573;0;0;0
35591;56.9467589;8.952509573;0;0;0
35592;56.94674992;8.952509573;0;0;0
35593;56.94674094;8.952509573;0;0;0
35594;56.94673197;8.952509573;0;0;0
35595;56.94672299;8.952509573;0;0;0
35596;56.94671402;8.952509573;0;0;0
35597;56.94670504;8.952509573;0;0;0
35598;56.94669607;8.952509573;0;0;0
35599;56.94668709;8.952509573;0;0;0
35600;56.94667811;8.952509573;0;0;0
